"","Date","Country.Region","Province.State","Lat","Long","Confirmed","Recovered","Deaths"
"432","2020-04-02","Antigua and Barbuda","",17.0608,-61.7964,9,0,0
"433","2020-01-22","Argentina","",-38.4161,-63.6167,0,0,0
"434","2020-01-23","Argentina","",-38.4161,-63.6167,0,0,0
"435","2020-01-24","Argentina","",-38.4161,-63.6167,0,0,0
"436","2020-01-25","Argentina","",-38.4161,-63.6167,0,0,0
"437","2020-01-26","Argentina","",-38.4161,-63.6167,0,0,0
"438","2020-01-27","Argentina","",-38.4161,-63.6167,0,0,0
"439","2020-01-28","Argentina","",-38.4161,-63.6167,0,0,0
"440","2020-01-29","Argentina","",-38.4161,-63.6167,0,0,0
"441","2020-01-30","Argentina","",-38.4161,-63.6167,0,0,0
"442","2020-01-31","Argentina","",-38.4161,-63.6167,0,0,0
"443","2020-02-01","Argentina","",-38.4161,-63.6167,0,0,0
"444","2020-02-02","Argentina","",-38.4161,-63.6167,0,0,0
"445","2020-02-03","Argentina","",-38.4161,-63.6167,0,0,0
"446","2020-02-04","Argentina","",-38.4161,-63.6167,0,0,0
"447","2020-02-05","Argentina","",-38.4161,-63.6167,0,0,0
"448","2020-02-06","Argentina","",-38.4161,-63.6167,0,0,0
"449","2020-02-07","Argentina","",-38.4161,-63.6167,0,0,0
"450","2020-02-08","Argentina","",-38.4161,-63.6167,0,0,0
"451","2020-02-09","Argentina","",-38.4161,-63.6167,0,0,0
"452","2020-02-10","Argentina","",-38.4161,-63.6167,0,0,0
"453","2020-02-11","Argentina","",-38.4161,-63.6167,0,0,0
"454","2020-02-12","Argentina","",-38.4161,-63.6167,0,0,0
"455","2020-02-13","Argentina","",-38.4161,-63.6167,0,0,0
"456","2020-02-14","Argentina","",-38.4161,-63.6167,0,0,0
"457","2020-02-15","Argentina","",-38.4161,-63.6167,0,0,0
"458","2020-02-16","Argentina","",-38.4161,-63.6167,0,0,0
"459","2020-02-17","Argentina","",-38.4161,-63.6167,0,0,0
"460","2020-02-18","Argentina","",-38.4161,-63.6167,0,0,0
"461","2020-02-19","Argentina","",-38.4161,-63.6167,0,0,0
"462","2020-02-20","Argentina","",-38.4161,-63.6167,0,0,0
"463","2020-02-21","Argentina","",-38.4161,-63.6167,0,0,0
"464","2020-02-22","Argentina","",-38.4161,-63.6167,0,0,0
"465","2020-02-23","Argentina","",-38.4161,-63.6167,0,0,0
"466","2020-02-24","Argentina","",-38.4161,-63.6167,0,0,0
"467","2020-02-25","Argentina","",-38.4161,-63.6167,0,0,0
"468","2020-02-26","Argentina","",-38.4161,-63.6167,0,0,0
"469","2020-02-27","Argentina","",-38.4161,-63.6167,0,0,0
"470","2020-02-28","Argentina","",-38.4161,-63.6167,0,0,0
"471","2020-02-29","Argentina","",-38.4161,-63.6167,0,0,0
"472","2020-03-01","Argentina","",-38.4161,-63.6167,0,0,0
"473","2020-03-02","Argentina","",-38.4161,-63.6167,0,0,0
"474","2020-03-03","Argentina","",-38.4161,-63.6167,1,0,0
"475","2020-03-04","Argentina","",-38.4161,-63.6167,1,0,0
"476","2020-03-05","Argentina","",-38.4161,-63.6167,1,0,0
"477","2020-03-06","Argentina","",-38.4161,-63.6167,2,0,0
"478","2020-03-07","Argentina","",-38.4161,-63.6167,8,0,0
"479","2020-03-08","Argentina","",-38.4161,-63.6167,12,0,1
"480","2020-03-09","Argentina","",-38.4161,-63.6167,12,0,1
"481","2020-03-10","Argentina","",-38.4161,-63.6167,17,0,1
"482","2020-03-11","Argentina","",-38.4161,-63.6167,19,0,1
"483","2020-03-12","Argentina","",-38.4161,-63.6167,19,0,1
"484","2020-03-13","Argentina","",-38.4161,-63.6167,31,0,2
"485","2020-03-14","Argentina","",-38.4161,-63.6167,34,1,2
"486","2020-03-15","Argentina","",-38.4161,-63.6167,45,1,2
"487","2020-03-16","Argentina","",-38.4161,-63.6167,56,1,2
"488","2020-03-17","Argentina","",-38.4161,-63.6167,68,3,2
"489","2020-03-18","Argentina","",-38.4161,-63.6167,79,3,2
"490","2020-03-19","Argentina","",-38.4161,-63.6167,97,3,3
"491","2020-03-20","Argentina","",-38.4161,-63.6167,128,3,3
"492","2020-03-21","Argentina","",-38.4161,-63.6167,158,3,4
"493","2020-03-22","Argentina","",-38.4161,-63.6167,266,3,4
"494","2020-03-23","Argentina","",-38.4161,-63.6167,301,3,4
"495","2020-03-24","Argentina","",-38.4161,-63.6167,387,52,6
"496","2020-03-25","Argentina","",-38.4161,-63.6167,387,52,8
"497","2020-03-26","Argentina","",-38.4161,-63.6167,502,63,9
"498","2020-03-27","Argentina","",-38.4161,-63.6167,589,72,13
"499","2020-03-28","Argentina","",-38.4161,-63.6167,690,72,18
"500","2020-03-29","Argentina","",-38.4161,-63.6167,745,72,19
"501","2020-03-30","Argentina","",-38.4161,-63.6167,820,228,23
"502","2020-03-31","Argentina","",-38.4161,-63.6167,1054,240,27
"503","2020-04-01","Argentina","",-38.4161,-63.6167,1054,248,28
"504","2020-04-02","Argentina","",-38.4161,-63.6167,1133,256,36
"505","2020-01-22","Armenia","",40.0691,45.0382,0,0,0
"506","2020-01-23","Armenia","",40.0691,45.0382,0,0,0
"507","2020-01-24","Armenia","",40.0691,45.0382,0,0,0
"508","2020-01-25","Armenia","",40.0691,45.0382,0,0,0
"509","2020-01-26","Armenia","",40.0691,45.0382,0,0,0
"510","2020-01-27","Armenia","",40.0691,45.0382,0,0,0
"511","2020-01-28","Armenia","",40.0691,45.0382,0,0,0
"512","2020-01-29","Armenia","",40.0691,45.0382,0,0,0
"513","2020-01-30","Armenia","",40.0691,45.0382,0,0,0
"514","2020-01-31","Armenia","",40.0691,45.0382,0,0,0
"515","2020-02-01","Armenia","",40.0691,45.0382,0,0,0
"516","2020-02-02","Armenia","",40.0691,45.0382,0,0,0
"517","2020-02-03","Armenia","",40.0691,45.0382,0,0,0
"518","2020-02-04","Armenia","",40.0691,45.0382,0,0,0
"519","2020-02-05","Armenia","",40.0691,45.0382,0,0,0
"520","2020-02-06","Armenia","",40.0691,45.0382,0,0,0
"521","2020-02-07","Armenia","",40.0691,45.0382,0,0,0
"522","2020-02-08","Armenia","",40.0691,45.0382,0,0,0
"523","2020-02-09","Armenia","",40.0691,45.0382,0,0,0
"524","2020-02-10","Armenia","",40.0691,45.0382,0,0,0
"525","2020-02-11","Armenia","",40.0691,45.0382,0,0,0
"526","2020-02-12","Armenia","",40.0691,45.0382,0,0,0
"527","2020-02-13","Armenia","",40.0691,45.0382,0,0,0
"528","2020-02-14","Armenia","",40.0691,45.0382,0,0,0
"529","2020-02-15","Armenia","",40.0691,45.0382,0,0,0
"530","2020-02-16","Armenia","",40.0691,45.0382,0,0,0
"531","2020-02-17","Armenia","",40.0691,45.0382,0,0,0
"532","2020-02-18","Armenia","",40.0691,45.0382,0,0,0
"533","2020-02-19","Armenia","",40.0691,45.0382,0,0,0
"534","2020-02-20","Armenia","",40.0691,45.0382,0,0,0
"535","2020-02-21","Armenia","",40.0691,45.0382,0,0,0
"536","2020-02-22","Armenia","",40.0691,45.0382,0,0,0
"537","2020-02-23","Armenia","",40.0691,45.0382,0,0,0
"538","2020-02-24","Armenia","",40.0691,45.0382,0,0,0
"539","2020-02-25","Armenia","",40.0691,45.0382,0,0,0
"540","2020-02-26","Armenia","",40.0691,45.0382,0,0,0
"541","2020-02-27","Armenia","",40.0691,45.0382,0,0,0
"542","2020-02-28","Armenia","",40.0691,45.0382,0,0,0
"543","2020-02-29","Armenia","",40.0691,45.0382,0,0,0
"544","2020-03-01","Armenia","",40.0691,45.0382,1,0,0
"545","2020-03-02","Armenia","",40.0691,45.0382,1,0,0
"546","2020-03-03","Armenia","",40.0691,45.0382,1,0,0
"547","2020-03-04","Armenia","",40.0691,45.0382,1,0,0
"548","2020-03-05","Armenia","",40.0691,45.0382,1,0,0
"549","2020-03-06","Armenia","",40.0691,45.0382,1,0,0
"550","2020-03-07","Armenia","",40.0691,45.0382,1,0,0
"551","2020-03-08","Armenia","",40.0691,45.0382,1,0,0
"552","2020-03-09","Armenia","",40.0691,45.0382,1,0,0
"553","2020-03-10","Armenia","",40.0691,45.0382,1,0,0
"554","2020-03-11","Armenia","",40.0691,45.0382,1,0,0
"555","2020-03-12","Armenia","",40.0691,45.0382,4,0,0
"556","2020-03-13","Armenia","",40.0691,45.0382,8,0,0
"557","2020-03-14","Armenia","",40.0691,45.0382,18,0,0
"558","2020-03-15","Armenia","",40.0691,45.0382,26,0,0
"559","2020-03-16","Armenia","",40.0691,45.0382,52,0,0
"560","2020-03-17","Armenia","",40.0691,45.0382,78,1,0
"561","2020-03-18","Armenia","",40.0691,45.0382,84,1,0
"562","2020-03-19","Armenia","",40.0691,45.0382,115,1,0
"563","2020-03-20","Armenia","",40.0691,45.0382,136,1,0
"564","2020-03-21","Armenia","",40.0691,45.0382,160,1,0
"565","2020-03-22","Armenia","",40.0691,45.0382,194,2,0
"566","2020-03-23","Armenia","",40.0691,45.0382,235,2,0
"567","2020-03-24","Armenia","",40.0691,45.0382,249,14,0
"568","2020-03-25","Armenia","",40.0691,45.0382,265,16,0
"569","2020-03-26","Armenia","",40.0691,45.0382,290,18,1
"570","2020-03-27","Armenia","",40.0691,45.0382,329,28,1
"571","2020-03-28","Armenia","",40.0691,45.0382,407,30,1
"572","2020-03-29","Armenia","",40.0691,45.0382,424,30,3
"573","2020-03-30","Armenia","",40.0691,45.0382,482,30,3
"574","2020-03-31","Armenia","",40.0691,45.0382,532,30,3
"575","2020-04-01","Armenia","",40.0691,45.0382,571,31,4
"576","2020-04-02","Armenia","",40.0691,45.0382,663,33,7
"577","2020-01-22","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"578","2020-01-23","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"579","2020-01-24","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"580","2020-01-25","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"581","2020-01-26","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"582","2020-01-27","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"583","2020-01-28","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"584","2020-01-29","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"585","2020-01-30","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"586","2020-01-31","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"587","2020-02-01","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"588","2020-02-02","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"589","2020-02-03","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"590","2020-02-04","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"591","2020-02-05","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"592","2020-02-06","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"593","2020-02-07","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"594","2020-02-08","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"595","2020-02-09","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"596","2020-02-10","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"597","2020-02-11","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"598","2020-02-12","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"599","2020-02-13","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"600","2020-02-14","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"601","2020-02-15","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"602","2020-02-16","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"603","2020-02-17","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"604","2020-02-18","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"605","2020-02-19","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"606","2020-02-20","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"607","2020-02-21","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"608","2020-02-22","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"609","2020-02-23","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"610","2020-02-24","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"611","2020-02-25","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"612","2020-02-26","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"613","2020-02-27","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"614","2020-02-28","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"615","2020-02-29","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"616","2020-03-01","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"617","2020-03-02","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"618","2020-03-03","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"619","2020-03-04","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"620","2020-03-05","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"621","2020-03-06","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"622","2020-03-07","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"623","2020-03-08","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"624","2020-03-09","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"625","2020-03-10","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"626","2020-03-11","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"627","2020-03-12","Australia","Australian Capital Territory",-35.4735,149.0124,0,0,0
"628","2020-03-13","Australia","Australian Capital Territory",-35.4735,149.0124,1,0,0
"629","2020-03-14","Australia","Australian Capital Territory",-35.4735,149.0124,1,0,0
"630","2020-03-15","Australia","Australian Capital Territory",-35.4735,149.0124,1,0,0
"631","2020-03-16","Australia","Australian Capital Territory",-35.4735,149.0124,2,0,0
"632","2020-03-17","Australia","Australian Capital Territory",-35.4735,149.0124,2,0,0
"633","2020-03-18","Australia","Australian Capital Territory",-35.4735,149.0124,3,0,0
"634","2020-03-19","Australia","Australian Capital Territory",-35.4735,149.0124,4,0,0
"635","2020-03-20","Australia","Australian Capital Territory",-35.4735,149.0124,6,0,0
"636","2020-03-21","Australia","Australian Capital Territory",-35.4735,149.0124,9,0,0
"637","2020-03-22","Australia","Australian Capital Territory",-35.4735,149.0124,19,0,0
"638","2020-03-23","Australia","Australian Capital Territory",-35.4735,149.0124,32,0,0
"639","2020-03-24","Australia","Australian Capital Territory",-35.4735,149.0124,39,0,0
"640","2020-03-25","Australia","Australian Capital Territory",-35.4735,149.0124,39,0,0
"641","2020-03-26","Australia","Australian Capital Territory",-35.4735,149.0124,53,1,0
"642","2020-03-27","Australia","Australian Capital Territory",-35.4735,149.0124,62,1,0
"643","2020-03-28","Australia","Australian Capital Territory",-35.4735,149.0124,71,2,0
"644","2020-03-29","Australia","Australian Capital Territory",-35.4735,149.0124,77,2,0
"645","2020-03-30","Australia","Australian Capital Territory",-35.4735,149.0124,78,2,1
"646","2020-03-31","Australia","Australian Capital Territory",-35.4735,149.0124,80,3,1
"647","2020-04-01","Australia","Australian Capital Territory",-35.4735,149.0124,84,8,1
"648","2020-04-02","Australia","Australian Capital Territory",-35.4735,149.0124,87,11,1
"649","2020-01-22","Australia","New South Wales",-33.8688,151.2093,0,0,0
"650","2020-01-23","Australia","New South Wales",-33.8688,151.2093,0,0,0
"651","2020-01-24","Australia","New South Wales",-33.8688,151.2093,0,0,0
"652","2020-01-25","Australia","New South Wales",-33.8688,151.2093,0,0,0
"653","2020-01-26","Australia","New South Wales",-33.8688,151.2093,3,0,0
"654","2020-01-27","Australia","New South Wales",-33.8688,151.2093,4,0,0
"655","2020-01-28","Australia","New South Wales",-33.8688,151.2093,4,0,0
"656","2020-01-29","Australia","New South Wales",-33.8688,151.2093,4,0,0
"657","2020-01-30","Australia","New South Wales",-33.8688,151.2093,4,2,0
"658","2020-01-31","Australia","New South Wales",-33.8688,151.2093,4,2,0
"659","2020-02-01","Australia","New South Wales",-33.8688,151.2093,4,2,0
"660","2020-02-02","Australia","New South Wales",-33.8688,151.2093,4,2,0
"661","2020-02-03","Australia","New South Wales",-33.8688,151.2093,4,2,0
"662","2020-02-04","Australia","New South Wales",-33.8688,151.2093,4,2,0
"663","2020-02-05","Australia","New South Wales",-33.8688,151.2093,4,2,0
"664","2020-02-06","Australia","New South Wales",-33.8688,151.2093,4,2,0
"665","2020-02-07","Australia","New South Wales",-33.8688,151.2093,4,2,0
"666","2020-02-08","Australia","New South Wales",-33.8688,151.2093,4,2,0
"667","2020-02-09","Australia","New South Wales",-33.8688,151.2093,4,2,0
"668","2020-02-10","Australia","New South Wales",-33.8688,151.2093,4,2,0
"669","2020-02-11","Australia","New South Wales",-33.8688,151.2093,4,2,0
"670","2020-02-12","Australia","New South Wales",-33.8688,151.2093,4,2,0
"671","2020-02-13","Australia","New South Wales",-33.8688,151.2093,4,4,0
"672","2020-02-14","Australia","New South Wales",-33.8688,151.2093,4,4,0
"673","2020-02-15","Australia","New South Wales",-33.8688,151.2093,4,4,0
"674","2020-02-16","Australia","New South Wales",-33.8688,151.2093,4,4,0
"675","2020-02-17","Australia","New South Wales",-33.8688,151.2093,4,4,0
"676","2020-02-18","Australia","New South Wales",-33.8688,151.2093,4,4,0
"677","2020-02-19","Australia","New South Wales",-33.8688,151.2093,4,4,0
"678","2020-02-20","Australia","New South Wales",-33.8688,151.2093,4,4,0
"679","2020-02-21","Australia","New South Wales",-33.8688,151.2093,4,4,0
"680","2020-02-22","Australia","New South Wales",-33.8688,151.2093,4,4,0
"681","2020-02-23","Australia","New South Wales",-33.8688,151.2093,4,4,0
"682","2020-02-24","Australia","New South Wales",-33.8688,151.2093,4,4,0
"683","2020-02-25","Australia","New South Wales",-33.8688,151.2093,4,4,0
"684","2020-02-26","Australia","New South Wales",-33.8688,151.2093,4,4,0
"685","2020-02-27","Australia","New South Wales",-33.8688,151.2093,4,4,0
"686","2020-02-28","Australia","New South Wales",-33.8688,151.2093,4,4,0
"687","2020-02-29","Australia","New South Wales",-33.8688,151.2093,4,4,0
"688","2020-03-01","Australia","New South Wales",-33.8688,151.2093,6,4,0
"689","2020-03-02","Australia","New South Wales",-33.8688,151.2093,6,4,0
"690","2020-03-03","Australia","New South Wales",-33.8688,151.2093,13,4,0
"691","2020-03-04","Australia","New South Wales",-33.8688,151.2093,22,4,1
"692","2020-03-05","Australia","New South Wales",-33.8688,151.2093,22,4,1
"693","2020-03-06","Australia","New South Wales",-33.8688,151.2093,26,4,1
"694","2020-03-07","Australia","New South Wales",-33.8688,151.2093,28,4,1
"695","2020-03-08","Australia","New South Wales",-33.8688,151.2093,38,4,2
"696","2020-03-09","Australia","New South Wales",-33.8688,151.2093,48,4,2
"697","2020-03-10","Australia","New South Wales",-33.8688,151.2093,55,4,2
"698","2020-03-11","Australia","New South Wales",-33.8688,151.2093,65,4,2
"699","2020-03-12","Australia","New South Wales",-33.8688,151.2093,65,4,2
"700","2020-03-13","Australia","New South Wales",-33.8688,151.2093,92,4,2
"701","2020-03-14","Australia","New South Wales",-33.8688,151.2093,112,4,2
"702","2020-03-15","Australia","New South Wales",-33.8688,151.2093,134,4,2
"703","2020-03-16","Australia","New South Wales",-33.8688,151.2093,171,4,2
"704","2020-03-17","Australia","New South Wales",-33.8688,151.2093,210,4,4
"705","2020-03-18","Australia","New South Wales",-33.8688,151.2093,267,4,5
"706","2020-03-19","Australia","New South Wales",-33.8688,151.2093,307,4,5
"707","2020-03-20","Australia","New South Wales",-33.8688,151.2093,353,4,6
"708","2020-03-21","Australia","New South Wales",-33.8688,151.2093,436,4,6
"709","2020-03-22","Australia","New South Wales",-33.8688,151.2093,669,4,6
"710","2020-03-23","Australia","New South Wales",-33.8688,151.2093,669,4,6
"711","2020-03-24","Australia","New South Wales",-33.8688,151.2093,818,4,7
"712","2020-03-25","Australia","New South Wales",-33.8688,151.2093,1029,4,7
"713","2020-03-26","Australia","New South Wales",-33.8688,151.2093,1219,4,7
"714","2020-03-27","Australia","New South Wales",-33.8688,151.2093,1405,4,7
"715","2020-03-28","Australia","New South Wales",-33.8688,151.2093,1617,4,8
"716","2020-03-29","Australia","New South Wales",-33.8688,151.2093,1791,4,8
"717","2020-03-30","Australia","New South Wales",-33.8688,151.2093,2032,4,8
"718","2020-03-31","Australia","New South Wales",-33.8688,151.2093,2032,4,8
"719","2020-04-01","Australia","New South Wales",-33.8688,151.2093,2182,4,9
"720","2020-04-02","Australia","New South Wales",-33.8688,151.2093,2298,4,10
"721","2020-01-22","Australia","Northern Territory",-12.4634,130.8456,0,0,0
"722","2020-01-23","Australia","Northern Territory",-12.4634,130.8456,0,0,0
"723","2020-01-24","Australia","Northern Territory",-12.4634,130.8456,0,0,0
"724","2020-01-25","Australia","Northern Territory",-12.4634,130.8456,0,0,0
"725","2020-01-26","Australia","Northern Territory",-12.4634,130.8456,0,0,0
"726","2020-01-27","Australia","Northern Territory",-12.4634,130.8456,0,0,0
"727","2020-01-28","Australia","Northern Territory",-12.4634,130.8456,0,0,0
"728","2020-01-29","Australia","Northern Territory",-12.4634,130.8456,0,0,0
"729","2020-01-30","Australia","Northern Territory",-12.4634,130.8456,0,0,0
"730","2020-01-31","Australia","Northern Territory",-12.4634,130.8456,0,0,0
"731","2020-02-01","Australia","Northern Territory",-12.4634,130.8456,0,0,0
"732","2020-02-02","Australia","Northern Territory",-12.4634,130.8456,0,0,0
"733","2020-02-03","Australia","Northern Territory",-12.4634,130.8456,0,0,0
"734","2020-02-04","Australia","Northern Territory",-12.4634,130.8456,0,0,0
"735","2020-02-05","Australia","Northern Territory",-12.4634,130.8456,0,0,0
"736","2020-02-06","Australia","Northern Territory",-12.4634,130.8456,0,0,0
"737","2020-02-07","Australia","Northern Territory",-12.4634,130.8456,0,0,0
"738","2020-02-08","Australia","Northern Territory",-12.4634,130.8456,0,0,0
"739","2020-02-09","Australia","Northern Territory",-12.4634,130.8456,0,0,0
